PC1,Result
0.04897631782386502,0-1
0.4414113999309447,1/2-1/2
-0.27063072108444197,1-0
0.623923427991311,1-0
0.08907955908182674,0-1
0.10165405582702702,0-1
-0.027024432755403893,0-1
0.023515139455002942,1-0
0.3494439125699601,0-1
0.1759194029817186,0-1
0.17697697372860977,0-1
-0.6493212650342979,1-0
0.16344268575922993,0-1
-0.38164984258150453,0-1
-0.08412703816791312,0-1
0.1273651045505726,0-1
-0.29842281117587166,1-0
-0.44965152202641595,1-0
-0.06593890394322832,1-0
0.027999600418849857,0-1
0.4573053906365864,1-0
0.13953163797814094,1-0
0.013472605114601355,1-0
0.14856384058215277,0-1
0.24899479812481806,0-1
-0.10364696590277778,1-0
0.12305900702203487,0-1
0.15950366981102115,1-0
-0.10757502337058111,0-1
0.10781932783790782,1-0
0.5903149513121714,0-1
-0.5762996775106133,1-0
0.3063493951190416,0-1
0.5946296550014213,1-0
0.11685123335721914,1-0
-0.30655048400108736,0-1
-0.2841530084027917,0-1
0.6499651772489404,0-1
0.24737724812676143,1/2-1/2
0.3066774058744043,1-0
0.05169830518919838,1-0
0.43719611252195556,1-0
0.6507132732361008,1-0
0.10420401294970882,0-1
0.05382363795884382,0-1
-0.2827175510029669,1-0
0.2307359938060386,1-0
0.23965601476549503,0-1
0.028278704215604744,1-0
-0.10853653543451847,0-1
-0.12979433809248897,0-1
0.2710387030105271,1/2-1/2
-0.14853945314170103,0-1
0.442061110662776,0-1
-0.09361715043236629,1-0
0.15583555104385127,0-1
-0.2339430580875861,1/2-1/2
-0.25287340671892145,0-1
0.2667681737834954,1-0
-0.25733072985001704,0-1
0.08205753159003049,0-1
0.32467765877934907,0-1
-0.02589438739942873,0-1
0.2697779684184981,1-0
-0.006005284141692102,1-0
-0.19516521060797754,0-1
0.07012320207452016,1-0
-0.19127184814814224,0-1
-0.07360139296299206,1-0
0.012155208153419195,1-0
-0.13612678451274185,0-1
-0.06608331467007023,1-0
0.24362207847387662,0-1
0.10697539174313153,1-0
0.2852164509345124,0-1
-0.48604096861507035,0-1
-0.40051896131831455,1-0
-0.5647829869285597,1-0
-0.0810931237541378,1-0
-0.01659752237518719,1-0
0.23956177702092474,0-1
0.023948814063905588,0-1
-0.0990914852754613,0-1
0.013063737312874468,1-0
0.18241459397250104,0-1
-0.506111270430514,1-0
0.355019190333422,1-0
0.34762861825155833,0-1
0.28676708561910746,1-0
-0.2510744620015837,0-1
-0.17748225345836943,0-1
-0.0721130023569364,0-1
-0.5045652141218382,1-0
0.3382450502441995,0-1
-0.6529403178622125,0-1
0.022586080326390756,0-1
-0.018244263774210512,1-0
-0.00680810907328,1-0
-0.04809614983183086,0-1
0.09895082231999486,1-0
-0.19290461022635863,1-0
0.12285438615752853,1-0
0.017545829663241697,0-1
0.1999400551149848,1-0
0.19040617517293323,0-1
0.1657019104172659,0-1
0.035060046508690434,1-0
-0.06664318143489278,1-0
0.4048911603966868,0-1
0.030062876494736823,1-0
0.22852906614372837,0-1
0.061851984576377306,1-0
0.2358297325901385,1-0
0.11303407745581373,1-0
-0.22213730784916985,1-0
-0.14576266360027912,0-1
0.36339756309897775,0-1
-0.042425339896000946,1-0
0.18800862559426412,1-0
0.13971095072507267,1-0
-0.38146999733361686,0-1
0.3842080389828494,0-1
0.15259809161802895,0-1
-0.32285006774410435,0-1
0.198193519879715,0-1
-0.21134668908482435,0-1
-0.0636586977038881,1-0
0.4077390848743442,1-0
0.182088225547534,1-0
-0.014404318990087761,1-0
0.24664636530330164,0-1
-0.04093242979604772,1-0
-0.25719461302504665,0-1
0.318814173358945,1-0
0.5797463876426489,0-1
0.4330827128917559,1-0
0.24197780021411164,1-0
0.14920297121406478,1-0
-0.19152141863170224,1-0
0.29101826681843723,0-1
0.5775864751378009,0-1
-0.3660951237691779,0-1
0.20499488205476546,1-0
-0.44985200694338007,1-0
0.18909289453195266,0-1
0.24346591336280754,1-0
-0.1792849021384425,1-0
-0.43460303651428467,1/2-1/2
0.21428767001348648,1-0
0.18138065533095427,1-0
0.04064145490588866,0-1
0.08340045524412554,0-1
0.17101950839365454,1-0
0.2297793828204321,1-0
-0.3968749170848663,1-0
0.027838511815686307,0-1
0.10786871926599717,0-1
-0.12415057591683143,1-0
-0.09891650742406932,1-0
0.2076731017425001,0-1
-0.17733701035944782,0-1
0.3414559239655671,1-0
0.07217989590452323,0-1
0.20842764507543798,0-1
-0.23861864506461383,1-0
