PC1,Result
-0.01974580132899395,1/2-1/2
-0.09289674440625362,1/2-1/2
-0.008372168163962801,1/2-1/2
0.19963054916469725,1-0
-0.12068344616344795,1-0
-0.3294538565601966,0-1
0.3513353882466045,1-0
-0.22619464485246388,0-1
-0.09297804221421813,1-0
0.20413539475402442,1-0
0.2946536720338392,1-0
0.21669970900015512,0-1
0.20520340583000474,1-0
-0.028072630961541223,1-0
0.602030431996119,1-0
-0.33051656937452034,1-0
-0.27272896683923364,1-0
-0.40429990671733856,1-0
0.24620269279368723,0-1
0.4162357983223256,0-1
0.19545831233399258,0-1
0.31047871348514466,1-0
0.1598032286784945,1-0
-0.07920618162588522,1-0
0.3178672123714522,1-0
0.48662878701225,1-0
0.10748077583032989,0-1
0.06534325652229733,1-0
0.14588290271156312,0-1
-0.34683276054862083,1-0
-0.13874439367553915,0-1
0.3631387370142066,0-1
0.28661788351385453,1-0
-0.0019806410628253612,0-1
0.037391717371676236,0-1
-0.03471852828391897,1-0
-0.08879023455020851,0-1
-0.4374675067545802,0-1
-0.2961156320747974,0-1
0.26146400299961725,1-0
0.2906680024677363,1-0
-0.40828962814877484,0-1
0.10924138045898579,0-1
-0.0940313316698902,1-0
-0.13073618541668308,0-1
-0.013738882897504245,0-1
-0.17474414034501107,1-0
0.4327995064117697,0-1
-0.08195475469567326,1-0
0.16494904866940463,1-0
0.009528217673074657,1-0
-0.5218460807575314,0-1
-0.21157485797246622,0-1
0.09292435969922885,0-1
0.0509392479352091,1-0
0.3192950957551427,1-0
0.11874252443550581,1-0
-0.13591126126342845,1-0
0.26551202634417914,0-1
-0.5380737676374716,1-0
-0.04318147195501376,1-0
-0.18477564018692239,0-1
-0.28853731078687694,1-0
0.23610459713677867,0-1
0.07076901268204183,0-1
0.3837904393040742,0-1
0.5484211324704048,1/2-1/2
0.41145527822804195,1-0
-0.011850567832091818,1-0
0.28651371831381056,1-0
0.36051607864297874,1-0
0.33312822549268184,1-0
0.11114663123073898,1-0
0.44027061437475645,1-0
-0.29417112587972,1-0
-0.44479908822813846,1-0
0.04377813638236128,0-1
-0.0653574810550408,1-0
-0.28706319658632906,0-1
0.22092591563486852,0-1
-0.16504187245459823,0-1
-0.1340788045992234,1-0
0.0547179852385703,0-1
0.5032309327799486,1-0
0.20182003423742145,0-1
-0.40576111744953847,1-0
0.26669169534055237,0-1
0.07190491121439346,1-0
-0.06501822878906649,1-0
-0.0005741789023931965,1/2-1/2
0.018369019592969105,0-1
0.6218295367593997,1-0
0.44723094991630974,0-1
0.06862220508481731,1-0
0.2485349381987333,1-0
-0.09881101939209391,1-0
0.16320456978877373,1/2-1/2
-0.41149107851149097,0-1
-0.31898188686100704,0-1
-0.43344964862067226,1-0
-0.40333522846932274,1/2-1/2
0.2000559915401734,0-1
-0.19469067110268912,1-0
-0.33989773312464233,1/2-1/2
0.04748198396885428,1-0
-0.6221785585190882,1-0
-0.27737253773646686,1-0
-0.2505091872751849,0-1
-0.2452977856532922,1-0
-0.1440987598554525,0-1
-0.1019995778496785,1-0
0.10389613776660034,1-0
-0.2852574878111729,0-1
0.20829717162829942,1-0
-0.16961064370754197,0-1
-0.44057817985508163,1-0
-0.22907802069208427,1-0
-0.15270148505957182,1-0
0.1374353032343113,1-0
0.1232642576996994,1-0
-0.007261451208348979,0-1
0.3317182019267676,1-0
-0.1861744222422247,0-1
0.3237884251629214,1-0
0.41954950356125853,1-0
0.2540726181730143,1-0
-0.04121349263523921,0-1
0.35480346007198726,1-0
0.16767992689243338,0-1
-0.25829648395049243,1-0
0.05451453308552523,0-1
0.10028328601766023,1-0
-0.4354573681106225,1/2-1/2
-0.29300912611239527,1-0
0.1731663356182198,0-1
0.029871770108896634,0-1
0.19025102703230157,1-0
0.15994789723535574,0-1
0.1291203012176525,0-1
-0.1469664299616612,1-0
0.13807600296495748,1/2-1/2
0.06617533730972014,0-1
0.1447415934312123,1-0
0.06994041200431533,1-0
0.20283870191678688,1-0
-0.6677289771600529,0-1
0.17167718308532287,0-1
0.224029127205578,1-0
-0.0037820461329989286,0-1
-0.47721136616468324,1-0
-0.07493139073497523,0-1
-0.00945174902581225,1-0
0.2598105592112204,1-0
0.1874122484559363,1-0
0.08846866733531233,0-1
-0.16377100339497386,0-1
0.1833685768478317,1-0
0.26184324296237016,0-1
0.3477845255326081,1/2-1/2
0.14797762631555422,1-0
0.12484495819844588,1-0
-0.035159253184793404,1-0
-0.19901109585463228,0-1
0.04407423755390216,1-0
-0.12386338523032692,0-1
0.5530706438301699,1-0
-0.2909799393118593,1-0
-0.4261333992306098,0-1
0.3488348673795397,1-0
-0.46709958548524494,1-0
-0.06066477377331425,0-1
-0.23715630487563366,0-1
-0.03631544460326919,0-1
-0.01369405899478704,1-0
-0.15329233130641096,0-1
-0.03198720763251306,0-1
-0.4534603419848457,1-0
-0.1911008741306096,1-0
-0.38773886877927455,1-0
-0.3744664970606595,1-0
0.07526554474215719,1-0
0.46517801457142804,1-0
0.05915358727528397,0-1
-0.2074889877854973,0-1
0.08016868402366206,1-0
0.1306084143663483,0-1
0.02521612811539531,1-0
-0.25480917658375013,1-0
0.22797805098192014,0-1
-0.011101188980350174,1-0
0.1051764694395575,0-1
0.2791464756797438,1-0
-0.38252108148004954,1-0
-0.12575064407062053,0-1
0.37298670727283556,1-0
0.03124818886894143,1-0
-0.2567743011537865,0-1
0.1112174690822737,1-0
0.1487184365944877,0-1
0.22895587339224044,1-0
-0.19543929081401235,1-0
-0.31371399702474884,0-1
0.06528041827435649,1-0
0.014330716691759338,0-1
0.30640014264337345,1-0
-0.06319436589785643,1-0
0.08197377621565338,0-1
-0.2267921934886764,0-1
0.1810964995393457,1-0
0.16517182922281126,0-1
-0.21810381874013518,1-0
0.1829334560701078,1-0
-0.043611481855862166,1-0
0.17941023249926125,0-1
-0.010263742272455523,0-1
0.12106272115804773,1-0
0.011836023800883888,0-1
-0.46673163506457827,1-0
0.11382379469335513,1-0
-0.13947368498650103,0-1
-0.16059938064373014,1-0
0.06192443356775057,1-0
-0.21120388949782098,1-0
-0.2822850779628596,1-0
0.25087420549161743,1-0
-0.1359110062198322,1-0
-0.06008152674279654,1-0
0.22341466527678866,0-1
0.18267042720348015,1-0
-0.21305113544114918,1-0
0.3894930190528957,0-1
0.43829854114854416,1-0
-0.20664914559715897,1-0
-0.2605626856688382,1-0
-0.12119375652916387,0-1
0.15856507317063806,0-1
0.631569012495291,1-0
0.07642645709380613,1-0
-0.387191790210034,0-1
-0.4675680872157991,1-0
0.2522229571219018,1-0
0.18443873156460644,1-0
-0.2390141561190684,1-0
-0.06788246082668314,1-0
-0.3629109454521844,1-0
-0.24682744320978334,1-0
-0.14753849993643542,0-1
-0.02427184707496355,0-1
-0.1315690673856288,0-1
-0.031235068556812018,1-0
0.06957960640139926,1-0
0.17834353547841908,1-0
0.2727705166254887,1/2-1/2
0.15292292213481906,1-0
0.24357407154616328,0-1
0.1110572269056842,1-0
-0.026855829018127886,0-1
-0.6980545987550157,0-1
-0.44022420596879913,0-1
0.23947589484667076,0-1
0.5654425628355094,0-1
0.4147168798464008,0-1
0.17582633673503267,0-1
0.09190842983005898,1-0
0.3157061283687196,0-1
-0.2681999762709467,0-1
-0.025953980953928535,1-0
0.04906461510590343,0-1
0.19991724660492693,0-1
0.1500766312107641,0-1
-0.09307070807363105,0-1
0.12058198336020787,0-1
0.2371959660646904,0-1
-0.19755790156694397,0-1
-0.027085424447250595,0-1
-0.367493586326016,1-0
-0.24639700884112137,1-0
-0.11657001255626798,1-0
-0.3954359571615813,0-1
-0.5155167949485104,1-0
0.12656631185697775,1-0
-0.05860011319705116,1-0
-0.07441734800238997,1-0
0.053377505096393496,0-1
-0.45063976513848475,1-0
0.2583597860216865,0-1
0.03989631530426174,0-1
0.050488278866819836,1/2-1/2
-0.09892456590968524,1-0
0.011267291378552757,1/2-1/2
-0.15171536596095703,1-0
-0.04803579435048955,1-0
-0.15912415661374268,0-1
-0.023980038757858257,1-0
0.1706727721841247,0-1
0.303969307757299,0-1
0.0839291999696784,1-0
-0.3770990632600205,0-1
0.0896811819971366,1-0
0.05343391841232048,1-0
0.31588081192183426,1-0
0.11720587185814102,1-0
0.05454436069699764,0-1
-0.048028792089992556,1-0
-0.023847718754625324,1-0
-0.2663715234406009,1-0
-0.09245388464137805,0-1
-0.3645312885315342,0-1
0.24879934000252069,0-1
0.097450422286116,0-1
-0.1366995940005935,1-0
-0.2221142050408349,0-1
0.18026995242983457,0-1
0.4323472232882425,0-1
0.2632211587091339,1/2-1/2
0.23413954301198092,1/2-1/2
0.1127814692909348,1-0
0.1871715464163083,1-0
-0.3423061402605906,0-1
0.14476062474687346,1/2-1/2
0.015458618406939961,0-1
-0.47944330764629106,0-1
-0.24360526504955893,1-0
-0.2738845104839879,1-0
0.10847076219592044,0-1
-0.10074276579572317,1-0
-0.049057645054850885,1-0
-0.38301959542043396,0-1
-0.38644807714988777,0-1
0.03422552499577236,1-0
0.17919822861432566,1-0
0.12824313869749293,1-0
-0.43850794634622525,0-1
-0.06235281971067752,0-1
0.04897631782386502,0-1
0.13976812318141807,0-1
0.01846542339209778,1-0
-0.20730486124639058,1-0
0.4414113999309447,1/2-1/2
0.3970376098186109,1-0
-0.05555525714378784,1-0
-0.27728105742943254,1-0
-0.27063072108444197,1-0
0.5202779740603282,1-0
0.020052848693981495,0-1
0.623923427991311,1-0
0.5163950743433462,0-1
0.08907955908182674,0-1
0.1791775441177218,1-0
0.10953075404096602,1-0
0.10165405582702702,0-1
0.3095426772962221,1-0
-0.007648545431019227,1-0
0.23235536794642553,0-1
0.35636473931137014,0-1
-0.027024432755403893,0-1
0.1968865544708288,1-0
0.3964540432896285,1-0
0.1928326583225498,0-1
0.023515139455002942,1-0
